"font family","style","genre","subgenre","monospace","cap","ch","em","ex","ic","lh","foundry","designers","added","updated"
"Roboto Condensed","light","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Condensed","regular","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Condensed","bold","sans-serif","grotesque","false","784","400","800","365.234375","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Condensed","light italic","sans-serif","grotesque","false","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Condensed","regular italic","sans-serif","grotesque","false","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Condensed","bold italic","sans-serif","grotesque","false","784","400","800","362.109375","784","784","Google Design","Christian Robertson","2012-06-26","2019-07-23"
"Roboto Mono","thin","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","light","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","regular","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","medium","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","bold","sans-serif","grotesque","true","784","400","800","365.234375","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","thin italic","sans-serif","grotesque","true","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","light italic","sans-serif","grotesque","true","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","regular italic","sans-serif","grotesque","true","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","medium italic","sans-serif","grotesque","true","784","400","800","353.515625","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Mono","bold italic","sans-serif","grotesque","true","784","400","800","362.109375","784","784","Google Design","Christian Robertson","2015-05-13","2019-07-22"
"Roboto Slab","thin","serif","slab-serif","false","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2013-04-10","2019-07-22"
"Roboto Slab","light","serif","slab-serif","false","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2013-04-10","2019-07-22"
"Roboto Slab","regular","serif","slab-serif","false","784","400","800","357.8125","784","784","Google Design","Christian Robertson","2013-04-10","2019-07-22"
"Roboto Slab","bold","serif","slab-serif","false","784","400","800","365.234375","784","784","Google Design","Christian Robertson","2013-04-10","2019-07-22"
"Rochester","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Sideshow","2011-08-03","2019-07-16"
"Rock Salt","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Sideshow","2011-01-06","2019-07-16"
"Rokkitt","thin","serif","","false","784","400","800","357.8125","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","extra-light","serif","","false","784","400","800","357.8125","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","light","serif","","false","784","400","800","357.8125","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","regular","serif","","false","784","400","800","357.8125","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","medium","serif","","false","784","400","800","357.8125","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","semi-bold","serif","","false","784","400","800","365.234375","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","bold","serif","","false","784","400","800","365.234375","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","extra-bold","serif","","false","784","400","800","365.234375","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Rokkitt","black","serif","","false","784","400","800","365.234375","784","784","","Vernon Adams, Kalapi Gajjar","2011-07-27","2019-07-17"
"Romanesco","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-08-13","2019-07-16"
"Ropa Sans","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Botjo Nikoltchev","2012-01-25","2019-07-17"
"Ropa Sans","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Botjo Nikoltchev","2012-01-25","2019-07-17"
"Rosario","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2011-09-07","2019-07-16"
"Rosario","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2011-09-07","2019-07-16"
"Rosario","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2011-09-07","2019-07-16"
"Rosario","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2011-09-07","2019-07-16"
"Rosarivo","regular","serif","","false","784","400","800","357.8125","784","784","","Pablo Ugerman","2012-03-29","2019-07-16"
"Rosarivo","regular italic","serif","","false","784","400","800","353.515625","784","784","","Pablo Ugerman","2012-03-29","2019-07-16"
"Rouge Script","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Sabrina Mariela Lopez","2012-01-11","2019-07-16"
"Rozha One","regular","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-08-13","2019-07-16"
"Rubik","light","sans-serif","","false","784","400","800","357.8125","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","black","sans-serif","","false","784","400","800","365.234375","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik","black italic","sans-serif","","false","784","400","800","362.109375","784","784","","Hubert and Fischer, Meir Sadan, Cyreal","2015-07-22","2019-07-22"
"Rubik Mono One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Hubert and Fischer","2014-05-05","2019-07-16"
"Ruda","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Multiple Designers","2012-01-11","2019-07-16"
"Ruda","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Multiple Designers","2012-01-11","2019-07-16"
"Ruda","black","sans-serif","","false","784","400","800","365.234375","784","784","","Multiple Designers","2012-01-11","2019-07-16"
"Rufina","regular","serif","","false","784","400","800","357.8125","784","784","","Martin Sommaruga","2012-10-31","2019-07-16"
"Rufina","bold","serif","","false","784","400","800","365.234375","784","784","","Martin Sommaruga","2012-10-31","2019-07-16"
"Ruge Boogie","regular","calligraphic","","false","784","400","800","357.8125","784","784","","TypeSETit","2011-12-19","2019-07-16"
"Ruluko","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Multiple Designers","2012-01-11","2019-07-16"
"Rum Raisin","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-02","2019-07-16"
"Ruslan Display","regular","display","","false","784","400","800","357.8125","784","784","","Denis Masharov","2011-05-18","2019-07-16"
"Russo One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Jovanny Lemonad","2012-04-04","2019-07-17"
"Ruthie","regular","calligraphic","","false","784","400","800","357.8125","784","784","","TypeSETit","2011-12-19","2019-07-16"
"Rye","regular","display","","false","784","400","800","357.8125","784","784","","Nicole Fally","2012-08-21","2019-07-16"
"Sacramento","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-11-01","2019-07-16"
"Sahitya","regular","serif","","false","784","400","800","357.8125","784","784","","Juan Pablo del Peral","2015-06-17","2019-07-16"
"Sahitya","bold","serif","","false","784","400","800","365.234375","784","784","","Juan Pablo del Peral","2015-06-17","2019-07-16"
"Sail","regular","display","","false","784","400","800","357.8125","784","784","","Miguel Hernandez","2011-12-19","2019-07-16"
"Saira","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira","black","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Condensed","black","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Extra Condensed","black","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","light","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Semi Condensed","black","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2017-07-31","2019-07-16"
"Saira Stencil One","regular","display","","false","784","400","800","357.8125","784","784","","Hector Gatti, Omnibus-Type","2019-06-18","2019-07-25"
"Salsa","regular","display","","false","784","400","800","357.8125","784","784","","John Vargas Beltrán","2011-10-12","2019-07-16"
"Sanchez","regular","serif","","false","784","400","800","357.8125","784","784","","Daniel Hernandez","2012-10-31","2019-07-16"
"Sanchez","regular italic","serif","","false","784","400","800","353.515625","784","784","","Daniel Hernandez","2012-10-31","2019-07-16"
"Sancreek","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-10-12","2019-07-16"
"Sansita","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","black","sans-serif","","false","784","400","800","365.234375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","extra-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sansita","black italic","sans-serif","","false","784","400","800","362.109375","784","784","","Omnibus-Type","2016-12-04","2019-07-16"
"Sarabun","thin","sans-serif","","false","784","400","800","357.8125","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","extra-light","sans-serif","","false","784","400","800","357.8125","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","light","sans-serif","","false","784","400","800","357.8125","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","medium","sans-serif","","false","784","400","800","357.8125","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","thin italic","sans-serif","","false","784","400","800","353.515625","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","extra-light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","light italic","sans-serif","","false","784","400","800","353.515625","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","medium italic","sans-serif","","false","784","400","800","353.515625","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","semi-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarabun","extra-bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Suppakit Chalermlarp","2013-10-28","2019-07-16"
"Sarala","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Andres Torresi","2015-06-17","2019-07-16"
"Sarala","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Andres Torresi","2015-06-17","2019-07-16"
"Sarina","regular","display","","false","784","400","800","357.8125","784","784","","James Grieshaber","2011-12-19","2019-07-16"
"Sarpanch","regular","sans-serif","","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Sarpanch","medium","sans-serif","","false","784","400","800","357.8125","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Sarpanch","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Sarpanch","bold","sans-serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Sarpanch","extra-bold","sans-serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Sarpanch","black","sans-serif","","false","784","400","800","365.234375","784","784","Indian Type Foundry","Indian Type Foundry","2014-09-03","2019-07-16"
"Satisfy","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Sideshow","2011-10-12","2019-07-17"
"Sawarabi Gothic","regular","sans-serif","","false","784","400","800","357.8125","784","784","","mshio","2018-05-17","2019-07-16"
"Sawarabi Mincho","regular","sans-serif","","false","784","400","800","357.8125","784","784","","mshio","2018-05-17","2019-07-16"
"Scada","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Jovanny Lemonad","2012-07-30","2019-07-16"
"Scada","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Jovanny Lemonad","2012-07-30","2019-07-16"
"Scada","regular italic","sans-serif","","false","784","400","800","353.515625","784","784","","Jovanny Lemonad","2012-07-30","2019-07-16"
"Scada","bold italic","sans-serif","","false","784","400","800","362.109375","784","784","","Jovanny Lemonad","2012-07-30","2019-07-16"
"Scheherazade","regular","serif","","false","784","400","800","357.8125","784","784","","SIL International","2012-01-18","2019-07-16"
"Scheherazade","bold","serif","","false","784","400","800","365.234375","784","784","","SIL International","2012-01-18","2019-07-16"
"Schoolbell","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Font Diner","2011-01-06","2019-07-16"
"Scope One","regular","serif","","false","784","400","800","357.8125","784","784","","Dalton Maag","2016-06-15","2019-07-16"
"Seaweed Script","regular","display","","false","784","400","800","357.8125","784","784","","Neapolitan","2012-02-29","2019-07-16"
"Secular One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Michal Sahar","2016-03-31","2019-07-16"
"Sedgwick Ave","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Google Doodle Team UK","2017-08-01","2019-07-16"
"Sedgwick Ave Display","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Google Doodle Team UK","2017-08-01","2019-07-16"
"Sevillana","regular","display","","false","784","400","800","357.8125","784","784","","Brownfox","2012-02-22","2019-07-16"
"Seymour One","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Vernon Adams","2012-10-24","2019-07-16"
"Shadows Into Light","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2011-06-08","2019-07-17"
"Shadows Into Light Two","regular","calligraphic","","false","784","400","800","357.8125","784","784","","Kimberly Geswein","2012-02-22","2019-07-16"
"Shanti","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-05-11","2019-07-16"
"Share","regular","display","","false","784","400","800","357.8125","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-02-08","2019-07-16"
"Share","bold","display","","false","784","400","800","365.234375","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-02-08","2019-07-16"
"Share","regular italic","display","","false","784","400","800","353.515625","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-02-08","2019-07-16"
"Share","bold italic","display","","false","784","400","800","362.109375","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-02-08","2019-07-16"
"Share Tech","regular","sans-serif","","false","784","400","800","357.8125","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-10-31","2019-07-16"
"Share Tech Mono","regular","sans-serif","","true","784","400","800","357.8125","784","784","Carrois Apostrophe","Carrois Apostrophe","2012-10-31","2019-07-16"
"Shojumaru","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2012-01-25","2019-07-16"
"Short Stack","regular","calligraphic","","false","784","400","800","357.8125","784","784","","James Grieshaber","2011-08-17","2019-07-16"
"Shrikhand","regular","display","","false","784","400","800","357.8125","784","784","","Jonny Pinhorn","2016-06-15","2019-07-16"
"Siemreap","regular","display","","false","784","400","800","357.8125","784","784","","Danh Hong","2011-04-20","2019-07-16"
"Sigmar One","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-05-04","2019-07-16"
"Signika","light","sans-serif","","false","784","400","800","357.8125","784","784","","Anna Giedryś","2011-11-23","2019-07-17"
"Signika","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Anna Giedryś","2011-11-23","2019-07-17"
"Signika","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Anna Giedryś","2011-11-23","2019-07-17"
"Signika","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Anna Giedryś","2011-11-23","2019-07-17"
"Signika Negative","light","sans-serif","","false","784","400","800","357.8125","784","784","","Anna Giedryś","2011-11-23","2019-07-16"
"Signika Negative","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Anna Giedryś","2011-11-23","2019-07-16"
"Signika Negative","semi-bold","sans-serif","","false","784","400","800","365.234375","784","784","","Anna Giedryś","2011-11-23","2019-07-16"
"Signika Negative","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Anna Giedryś","2011-11-23","2019-07-16"
"Simonetta","regular","display","","false","784","400","800","357.8125","784","784","","Brownfox","2012-04-04","2019-07-25"
"Simonetta","black","display","","false","784","400","800","365.234375","784","784","","Brownfox","2012-04-04","2019-07-25"
"Simonetta","regular italic","display","","false","784","400","800","353.515625","784","784","","Brownfox","2012-04-04","2019-07-25"
"Simonetta","black italic","display","","false","784","400","800","362.109375","784","784","","Brownfox","2012-04-04","2019-07-25"
"Single Day","regular","display","","false","784","400","800","357.8125","784","784","","DXKorea Inc","2018-02-22","2019-07-25"
"Sintony","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Eduardo Rodriguez Tunni","2013-01-30","2019-07-16"
"Sintony","bold","sans-serif","","false","784","400","800","365.234375","784","784","","Eduardo Rodriguez Tunni","2013-01-30","2019-07-16"
"Sirin Stencil","regular","display","","false","784","400","800","357.8125","784","784","","Cyreal","2012-01-18","2019-07-16"
"Six Caps","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-02-16","2019-07-16"
"Skranji","regular","display","","false","784","400","800","357.8125","784","784","","Neapolitan","2012-08-21","2019-07-16"
"Skranji","bold","display","","false","784","400","800","365.234375","784","784","","Neapolitan","2012-08-21","2019-07-16"
"Slabo 13px","regular","serif","","false","784","400","800","357.8125","784","784","","John Hudson","2014-05-30","2019-07-16"
"Slabo 27px","regular","serif","","false","784","400","800","357.8125","784","784","","John Hudson","2014-05-30","2019-07-22"
"Slackey","regular","display","","false","784","400","800","357.8125","784","784","","Sideshow","2011-01-06","2019-07-16"
"Smokum","regular","display","","false","784","400","800","357.8125","784","784","","Astigmatic","2011-08-03","2019-07-16"
"Smythe","regular","display","","false","784","400","800","357.8125","784","784","","Vernon Adams","2011-04-20","2019-07-16"
"Sniglet","regular","display","","false","784","400","800","357.8125","784","784","","Haley Fiege","2010-12-15","2019-07-16"
"Sniglet","extra-bold","display","","false","784","400","800","365.234375","784","784","","Haley Fiege","2010-12-15","2019-07-16"
"Snippet","regular","sans-serif","","false","784","400","800","357.8125","784","784","","Gesine Todt","2011-07-20","2019-07-16"
"Snowburst One","regular","display","","false","784","400","800","357.8125","784","784","","Annet Stirling","2012-11-26","2019-07-16"
"Sofadi One","regular","display","","false","784","400","800","357.8125","784","784","","Botjo Nikoltchev","2012-09-30","2019-07-16"
"Sofia","regular","calligraphic","","false","784","400","800","357.8125","784","784","LatinoType","LatinoType","2011-12-19","2019-07-16"
"Song Myung","regular","serif","","false","784","400","800","357.8125","784","784","","JIKJI","2018-02-23","2019-07-16"
"Sonsie One","regular","display","","false","784","400","800","357.8125","784","784","","Riccardo De Franceschi","2012-01-18","2019-07-16"
"Sorts Mill Goudy","regular","serif","","false","784","400","800","357.8125","784","784","","Barry Schwartz","2011-09-07","2019-07-16"
"Sorts Mill Goudy","regular italic","serif","","false","784","400","800","353.515625","784","784","","Barry Schwartz","2011-09-07","2019-07-16"
"Source Code Pro","extra-light","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","light","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","regular","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","medium","sans-serif","grotesque","true","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","semi-bold","sans-serif","grotesque","true","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","bold","sans-serif","grotesque","true","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Code Pro","black","sans-serif","grotesque","true","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-09-20","2019-07-17"
"Source Sans Pro","extra-light","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","light","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","regular","sans-serif","grotesque","false","784","400","800","357.8125","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","semi-bold","sans-serif","grotesque","false","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","bold","sans-serif","grotesque","false","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","black","sans-serif","grotesque","false","784","400","800","365.234375","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
"Source Sans Pro","extra-light italic","sans-serif","grotesque","false","784","400","800","353.515625","784","784","Adobe","Paul D. Hunt","2012-07-31","2019-07-23"
